id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se
R_eR1G4UY8jSFOjSh	I like them better and thought they would do better for the environment	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	21.0	4.0	National	Bachelor's degree	1.0	Yes	Barking and Dagenham	Becontree	Employed (full-time)	0	1	1	1	2	1	1	6.0	-1	1	London	United Kingdom	0	0	-1	1	1.0	0.8	1.0	0.666666666666667	0.75	0.666666666666667	0.833333333333333	0.342326598440729	0.223606797749979	0.5	0.295468420142639	0.255155181539914	0.295468420142639	0.195433989992643
R_R8eRCA206lqUJZT	people should be free to decide for themselves	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	36.0	4.0	National	Secondary school certificate	6.0	No	Richmond upon Thames	Teddington	Homemaker	1	0	1	0	0	1	0	6.0	1	3	London	United Kingdom	-2	0	1	0	1.0	1.0	0.7	0.8	0.777777777777778	1.0	0.666666666666667	0.267261241912425	0.342326598440729	0.152752523165195	0.223606797749979	0.146986183948033	0.267261241912425	0.208333333333333
R_3j8JT5NBVaFfIBP	I was looking more at affordable housing because that's the biggest issue in London 	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	33.0	5.0	National	Bachelor's degree	4.0	No	Newham	Manor Park	Employed (full-time)	0	-1	-1	-2	-1	0	-2	5.0	1	2	London	United Kingdom	0	0	0	0	0.333333333333333	0.25	0.5	0.4	0.571428571428571	0.4	0.375	0.314970394174356	0.255155181539914	0.279508497187474	0.244948974278318	0.206196524710581	0.244948974278318	0.171163299220364
R_1Fx4WavnQdgDu2U	proposal 1 helps the community more with more apartments and fights against climate change	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	20.0	7.0	National	Secondary school certificate	0.0	No	Wandsworth	Furzedown	Not employed (unemployed)	-2	-1	-1	0	0	0	0	5.0	0	1	London	United Kingdom	0	1	1	0	0.4	0.333333333333333	1.0	0.4	0.571428571428572	7.0216669371534e-17	1.40433338743068e-16	0.244948974278318	0.208333333333333	0.52704627669473	0.244948974278318	0.206196524710581	0.342326598440729	0.161374306091976
R_zeBZ0f3jc4mLkxX	looks better and suits and affordable 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	50.0	4.0	National	Higher technical examination	5.0	No	City of London	Tower	Employed (full-time)	0	0	-2	-1	1	0	0	7.0	0	4	London	United Kingdom	-1	0	-1	1	0.25	1.0	1.0	0.333333333333333	0.571428571428572	0.75	0.5	0.222439130250652	0.52704627669473	0.204124145231932	0.295468420142639	0.206196524710581	0.265165042944955	0.385275875185561
R_2ROfQ3yicZM303k	Too big density 	district	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	Female	31.0	5.0	Dual citizenship	Master's degree	3.0	Yes	Richmond upon Thames	St Margarets & North Twickenham	Employed (full-time)	2	1	2	1	0	1	-1	6.0	0	2	London	United Kingdom	-3	-3	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3r0Z5sKKXwekO2B	all rent should be increased whether private or not	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	47.0	9.0	National	Higher education entrance qualification	7.0	No	Croydon	South Croydon	Homemaker	-2	1	-1	1	-1	2	-1	8.0	1	4	London	United Kingdom	0	-3	2	-3	1.0	0.75	1.40433338743068e-16	0.5	0.555555555555556	0.571428571428572	1.0	0.353553390593274	0.265165042944955	0.188982236504614	0.21650635094611	0.175682092231577	0.206196524710581	0.267261241912424
R_30eKn1xuaulxfEO	Because they were more practical and effective	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	22.0	5.0	National	Higher education entrance qualification	4.0	Do not know	Brent	Tokyngton	Employed (part-time)	-1	1	1	1	1	-1	1	3.0	1	1	London	United Kingdom	-1	1	0	-2	0.5	0.75	0.5	0.8	0.833333333333333	0.5	0.5	0.385275875185561	0.265165042944955	0.385275875185561	0.223606797749979	0.181620789314195	0.270030862433661	0.176776695296637
R_2bJDNTZAZz7Mzbg	Rent control was always a big decider for me, as were affordable housing options.	other district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	29.0	1.0	National	Bachelor's degree	0.0	No	Bromley	Bromley Town	Employed (full-time)	-2	-2	-1	1	-1	0	1	5.0	2	2	London	United Kingdom	0	0	-1	-2	0.0	-7.0216669371534e-17	-7.0216669371534e-17	0.5	0.166666666666667	-3.86191681543437e-16	0.5	0.173205080756888	0.21650635094611	0.267261241912424	0.176776695296637	0.195433989992643	0.5	0.353553390593274
R_cJ5Qol6iNiCCkc9	I think affordable housing minimums will decrease the value of houses in the area 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	34.0	2.0	National	Higher education entrance qualification	5.0	Do not know	Waltham Forest	Chingford Green	Employed (full-time)	-1	-1	0	0	0	0	0	5.0	0	2	London	United Kingdom	0	0	-1	0	1.0	1.0	1.0	0.8	1.0	0.8	0.5	0.243975018237133	0.243975018237133	0.243975018237133	0.2	0.204124145231932	0.133333333333333	0.176776695296637
R_3M9er9RvnvdPZ5P	The overall increase and for profit	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	45.0	5.0	National	Higher education entrance qualification	2.0	Yes	Southwark	Newington	Employed (full-time)	1	0	1	1	1	1	-2	5.0	1	4	London	United Kingdom	0	0	1	-1	-3.5108334685767e-17	0.333333333333333	-8.77708367144175e-17	-7.0216669371534e-17	0.125	-8.77708367144175e-17	-5.26625020286505e-17	0.14142135623731	0.166666666666667	0.188982236504614	0.161374306091976	0.116926793336686	0.188982236504614	0.14142135623731
R_poxSCEe3HgtVG25	There needs to be more affordable housing and there should be rent caps so people can feel some sense of security. Also I think people should be more involved in the infrastructure projects in their community.	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	21.0	1.0	National	Higher education entrance qualification	2.0	No	Ealing	Southall Broadway	Employed (part-time)	-1	0	1	1	1	1	-2	4.0	0	1	London	United Kingdom	1	-2	1	1	0.5	0.666666666666667	-2.80866677486136e-16	0.75	0.5	0.5	0.5	0.239356776939085	0.29546842014264	0.440958551844098	0.255155181539914	0.176776695296637	0.239356776939085	0.239356776939085
R_3FVZ6c5gkfH1KRj	All depends on how disruptive it will be to the local area 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	32.0	4.0	National	Bachelor's degree	1.0	No	Waltham Forest	Higham Hill	Employed (full-time)	-2	0	0	2	1	0	1	7.0	2	2	London	United Kingdom	2	1	0	-1	0.5	0.4	0.5	1.0	0.5	0.5	0.714285714285714	0.395284707521047	0.244948974278318	0.166666666666667	0.243975018237133	0.279508497187474	0.197642353760524	0.159719141249985
R_9tdyitzr2r2PArL	Some proposals did not really seem convincing 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	29.0	8.0	National	Bachelor's degree	4.0	No	Harrow	Harrow Weald	Employed (full-time)	1	0	1	-2	0	0	1	5.0	1	2	London	United Kingdom	1	1	0	1	0.0	0.5	1.0	0.4	0.428571428571429	0.5	0.4	0.52704627669473	0.279508497187474	0.52704627669473	0.244948974278318	0.206196524710581	0.279508497187474	0.244948974278318
R_ZJeR5QP6HF67iql	Helping the people 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	38.0	3.0	National	Higher education entrance qualification	1.0	No	Sutton	Sutton South	Employed (full-time)	-1	-1	0	0	0	0	1	7.0	2	3	London	United Kingdom	1	0	0	0	0.333333333333333	2.10650008114602e-16	0.333333333333333	0.333333333333333	0.571428571428572	1.0	0.571428571428572	0.314970394174356	0.342326598440729	0.314970394174356	0.314970394174356	0.206196524710581	0.52704627669473	0.206196524710581
R_2pW6d1lfFxh4nS5	I just want this neighbourhood to have good chemistry 	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	23.0	3.0	National	Master's degree	5.0	No	City of London	Lime Street	Employed (full-time)	2	-2	-1	-1	2	-1	1	3.0	0	1	London	United Kingdom	-1	2	1	1	0.6	1.0	0.5	0.5	0.714285714285714	0.666666666666667	0.5	0.244948974278318	0.267261241912424	0.385275875185561	0.270030862433661	0.193429485824666	0.314970394174356	0.270030862433661
R_2CcPVgFfO6toP9D	I liked that residents can be involved as well as the rent staying low and affordable housing being provided	neighborhood	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	28.0	5.0	National	Bachelor's degree	4.0	No	Hackney	Hackney Downs	Employed (part-time)	-1	-1	1	1	1	0	-1	7.0	1	2	London	United Kingdom	0	0	2	-1	-2.80866677486136e-16	0.333333333333333	2.80866677486136e-16	0.6	0.666666666666667	0.5	0.75	0.52704627669473	0.314970394174356	0.342326598440729	0.244948974278318	0.208333333333333	0.395284707521048	0.255155181539914
R_DwTZpyANhj0FhS1	I think it's important to increase housing without long term damage	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	33.0	5.0	National	Bachelor's degree	4.0	Yes	Hounslow	Osterley & Spring Grove	Employed (full-time)	1	1	1	0	1	0	1	7.0	1	2	London	United Kingdom	2	1	-1	0	1.0	0.8	0.75	0.75	0.625	0.5	0.666666666666667	0.267261241912425	0.223606797749979	0.255155181539914	0.255155181539914	0.171163299220364	0.353553390593274	0.29546842014264
R_R9u9wt0CG2Ub7Rn	I'm not in favour of increased density as it may create more problems than solutions. Also I think it's important that the government or a non-profit organisation would make investments in these projects. Any for profit organisation may be inclined to neglect any concerns and issues tenants may have. 	other district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	52.0	1.0	EU citizen	Bachelor's degree	3.0	No	Barnet	Hendon	Employed (part-time)	0	-1	0	-1	0	0	0	6.0	2	4	London	United Kingdom	0	-3	0	2	2.80866677486136e-16	-3.86191681543437e-16	7.0216669371534e-17	0.333333333333333	0.285714285714286	-1.05325004057301e-16	0.166666666666667	0.440958551844098	0.306186217847897	0.204124145231932	0.166666666666667	0.159719141249985	0.243975018237133	0.181620789314195
R_2ve3UNwg14LccSU	Because they had better odds over the other one	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	24.0	2.0	National	Apprenticeship	6.0	No	Camden	Hampstead Town	Employed (part-time)	-1	-1	2	2	0	1	2	5.0	-1	1	London	United Kingdom	1	3	-2	3	0.5	0.6	0.7	0.666666666666667	0.875	0.666666666666667	0.5	0.239356776939085	0.223606797749979	0.152752523165195	0.295468420142639	0.116926793336686	0.295468420142639	0.239356776939085
R_RwdEODg4i1UdtDj	I don't like when the government profits on these proposals. Also didn't want too many apartments in the area as it would put pressure on the resources around like GPs.	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	23.0	1.0	National	Secondary school certificate	2.0	Do not know	Westminster	Harrow Road	Not employed (unemployed)	0	-1	1	1	1	-1	-1	8.0	1	1	London	United Kingdom	0	0	3	1	0.75	0.333333333333333	2.10650008114602e-16	0.571428571428571	0.4	0.75	0.5	0.255155181539914	0.314970394174356	0.243975018237133	0.206196524710581	0.244948974278318	0.255155181539914	0.228217732293819
R_BWV4go81JZwjomR	I didn't like this survey	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	25.0	3.0	National	Higher education entrance qualification	6.0	No	Lewisham	Catford South	Employed (part-time)	-1	-1	2	0	-1	0	0	2.0	0	2	London	United Kingdom	-2	3	3	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2Bajm2ND0CzUg3C	I would like low rent costs and a trusted landlord 	neighborhood	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Male	34.0	8.0	National	Master's degree	4.0	No	Southwark	Peckham Rye	Employed (part-time)	-1	-1	2	1	1	0	0	5.0	1	2	London	United Kingdom	1	2	2	-2	-2.80866677486136e-16	0.25	0.333333333333333	0.571428571428571	1.0	0.5	0.333333333333333	0.52704627669473	0.255155181539914	0.314970394174356	0.206196524710581	0.243975018237133	0.166666666666667	0.314970394174356
R_2dhB0ZLwBOgg1Lf	The climate change factor, resident input and rent cap were the biggest things I looked for	other district	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	Female	18.0	1.0	National	Secondary school certificate	1.0	Do not know	Harrow	Headstone North	Student	-1	1	1	1	1	-1	-1	6.0	2	1	London	United Kingdom	-1	-1	1	1	-1.05325004057301e-16	0.333333333333333	0.5	1.0	0.285714285714286	3.5108334685767e-17	-1.7554167342883499e-16	0.21650635094611	0.295468420142639	0.353553390593274	0.233853586673371	0.193429485824666	0.21650635094611	0.173205080756888
R_3nORjZnsgbOEqVC	Because of the drawbacks	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	30.0	6.0	National	Bachelor's degree	3.0	No	Croydon	South Croydon	Employed (full-time)	-2	0	-1	-1	0	0	0	5.0	0	2	London	United Kingdom	0	0	0	0	0.2	1.0	0.5	0.428571428571429	0.571428571428571	1.40433338743068e-16	0.25	0.2	0.52704627669473	0.395284707521048	0.206196524710581	0.206196524710581	0.342326598440729	0.255155181539914
R_2EuvUMQ2MUCLPRo	I found it unfair	district	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	21.0	10.0	National	Higher technical examination	4.0	Yes	Sutton	Carshalton Central	Employed (full-time)	-2	1	0	0	2	-2	2	10.0	2	1	London	United Kingdom	0	0	1	-1	1.0	1.0	0.9	0.875	0.8	1.0	1.0	0.188982236504614	0.161374306091976	0.1	0.116926793336686	0.14142135623731	0.233853586673371	0.14142135623731
R_qKhLsOpYwXPelMt	I think its best for the people 	district	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	Female	27.0	3.0	National	Bachelor's degree	1.0	Yes	Camden	St Pancras & Somers Town	Employed (full-time)	-1	0	1	1	1	0	-1	9.0	2	2	London	United Kingdom	0	-1	1	1	0.666666666666667	0.5	0.25	0.625	0.333333333333333	1.0	0.333333333333333	0.314970394174356	0.395284707521047	0.255155181539914	0.171163299220364	0.208333333333333	0.52704627669473	0.314970394174356
R_2zZOghhAY9TM1JX	im not entirely sure	neighborhood	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	19.0	1.0	EU citizen	Secondary school certificate	2.0	No	Hammersmith and Fulham	Fulham Broadway	Student	-1	0	-1	0	-1	-2	1	1.0	2	1	London	United Kingdom	-2	-2	0	1	0.333333333333333	0.5	1.0	2.10650008114602e-16	0.555555555555556	0.5	0.333333333333333	0.314970394174356	0.279508497187474	0.342326598440729	0.342326598440729	0.175682092231577	0.395284707521047	0.208333333333333
R_PGTMKk6EaAVwEhz	Because when I read through them I found some of the proposals wrong 	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	21.0	10.0	National	Master's degree	4.0	No	Islington	Holloway	Employed (full-time)	-2	-2	-2	0	0	-1	2	5.0	2	1	London	United Kingdom	3	-3	-1	2	0.5	0.666666666666667	1.0	0.6	0.571428571428572	0.666666666666667	0.333333333333333	0.395284707521047	0.314970394174356	0.342326598440729	0.244948974278318	0.206196524710581	0.314970394174356	0.314970394174356
R_reBjoetmfG4vZbb	Because I want the best for my city	district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	25.0	3.0	National	Master's degree	4.0	No	Westminster	Queen's Park	Employed (full-time)	0	-1	1	0	1	1	1	5.0	0	2	London	United Kingdom	0	1	0	1	4.21300016229204e-16	1.0	1.0	0.833333333333334	1.0	1.0	0.833333333333334	1.59141379812707e-16	0.233853586673371	0.333333333333333	0.131761569173683	0.125	0.188982236504614	0.131761569173682
R_2dyGnSrh9PuwQaT	My view is the rent and the space of the apartnent	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	45.0	2.0	National	Bachelor's degree	2.0	Yes	Southwark	South Bermondsey	Employed (part-time)	0	1	1	1	0	-1	0	9.0	2	4	London	United Kingdom	1	0	1	0	0.25	0.5	-4.21300016229204e-16	0.285714285714286	0.5	0.333333333333333	-1.40433338743068e-16	0.265165042944955	0.270030862433661	0.52704627669473	0.193429485824666	0.270030862433661	0.314970394174356	0.204124145231932
R_w5ZoTzD0Z3r1u1P	Many people find it very difficult to pay rent so an increase in rent every year can lead to more homeless families with young children.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	19.0	2.0	National	Bachelor's degree	0.0	No	Redbridge	Ilford Town	Student	2	2	0	1	1	2	-2	10.0	2	1	London	United Kingdom	1	1	2	2	0.6	0.75	1.0	0.5	0.444444444444444	1.0	0.75	0.244948974278318	0.255155181539914	0.52704627669473	0.279508497187474	0.175682092231577	0.52704627669473	0.255155181539914
R_9YUpKIWhSw0SqUF	I like some of the properties to go to persons on low income 	district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	57.0	6.0	National	Secondary school certificate	4.0	No	Lambeth	Streatham South	Employed (full-time)	-1	-2	0	1	1	-1	0	7.0	1	5	London	United Kingdom	1	0	0	0	-3.86191681543437e-16	0.25	0.25	0.2	0.25	-1.05325004057301e-16	0.4	0.342326598440729	0.255155181539914	0.255155181539914	0.223606797749979	0.176776695296637	0.342326598440729	0.223606797749979
R_OvwxfmyXHoCg05r	They all seemed like decent and equal proposals 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	24.0	10.0	National	Higher education entrance qualification	3.0	No	Waltham Forest	Larkswood	Student	-2	0	0	1	0	0	-1	8.0	1	1	London	United Kingdom	1	1	1	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1n1NqTHWycc8X2C	I think rent should be capped	other district	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	Male	22.0	4.0	National	Bachelor's degree	4.0	No	Ealing	Southall Green	Student	-2	-2	-1	-1	1	1	2	3.0	2	1	London	United Kingdom	3	2	-2	1	1.0	1.0	0.666666666666667	0.833333333333334	0.875	0.5	0.833333333333333	0.204124145231932	0.306186217847897	0.251976315339485	0.181620789314195	0.146575492494482	0.293150984988964	0.181620789314195
R_25T2CMEujwjy3UT	Because of additional costs	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	18.0	8.0	Dual citizenship	Bachelor's degree	0.0	No	Croydon	South Norwood	Student	-2	-1	-2	1	0	0	-1	1.0	1	1	London	United Kingdom	0	2	-1	3	-1.40433338743068e-16	0.5	0.999999999999999	0.333333333333333	0.428571428571429	0.5	0.6	0.5	0.270030862433661	0.52704627669473	0.166666666666667	0.174963553055941	0.385275875185561	0.244948974278318
R_25A84Zk5o7E5eEK	Because I am stating my own opinion and this is what I believe.	district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	37.0	3.0	National	Higher education entrance qualification	5.0	No	Enfield	Winchmore Hill	Employed (full-time)	-1	-1	0	-1	1	1	-2	4.0	0	3	London	United Kingdom	1	0	0	1	0.8	1.0	1.0	0.8	0.857142857142857	0.8	0.75	0.2	0.204124145231932	0.243975018237133	0.2	0.164957219768465	0.133333333333333	0.153093108923949
R_1LT3nN589U8mWJf	I'm not too sure	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	22.0	7.0	National	Higher education entrance qualification	0.0	Yes	Kensington and Chelsea	Colville	Employed (part-time)	-1	-2	-1	0	0	0	-1	3.0	-1	1	London	United Kingdom	-2	-3	-2	-1	1.40433338743068e-16	0.75	1.0	0.857142857142857	0.833333333333333	1.0	0.6	0.5	0.265165042944955	0.52704627669473	0.123717914826348	0.181620789314195	0.204124145231931	0.244948974278318
R_3KuXG9eMVJrxPyx	Development should not be for profit; density should be as low as possible; development should include more than apartments	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	62.0	2.0	National	Bachelor's degree	0.0	No	Redbridge	Churchfields	Not working (retired)	-2	-2	-2	0	1	-1	0	2.0	1	5	London	United Kingdom	0	0	1	0	5.26625020286505e-17	0.333333333333333	0.0	0.2	0.111111111111111	-5.26625020286505e-17	0.0	0.333333333333333	0.166666666666667	0.188982236504614	0.14142135623731	0.111111111111111	0.14142135623731	0.233853586673371
R_0wiRxUyJz9hxW9P	I don't believe rent controls work.	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	77.0	7.0	National	Master's degree	5.0	No	Tower Hamlets	Bethnal Green	Employed (part-time)	-1	0	1	1	0	0	0	5.0	0	5	London	United Kingdom	0	0	1	0	1.0	0.5	-2.10650008114602e-16	0.4	0.166666666666667	0.2	0.4	2.53372581020338e-17	0.353553390593274	0.342326598440729	0.223606797749979	0.195433989992643	0.223606797749979	0.223606797749979
R_2SJ56XSyXmGpYwX	The increase in costs and environment issues	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	27.0	5.0	National	Bachelor's degree	6.0	No	City of London	Coleman Street	Employed (full-time)	-2	-1	0	1	0	-2	1	7.0	1	2	London	United Kingdom	2	1	2	2	0.5	0.4	0.0	0.2	0.8	0.6	0.2	0.395284707521048	0.244948974278318	0.52704627669473	0.2	0.2	0.244948974278318	0.2
R_yw16t0wZdzvvcRj	I prefer the option	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	26.0	3.0	National	Higher technical examination	3.0	No	Barking and Dagenham	Thames	Employed (part-time)	-1	-2	-2	1	2	-2	-2	2.0	1	2	London	United Kingdom	-2	-1	-3	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_1IcqN50m39suoFu	Wouldn't want to increase population in this area. green spaces should be left 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	48.0	3.0	National	Secondary school certificate	5.0	Do not know	Redbridge	South Woodfordall	Employed (full-time)	1	-1	1	2	1	-1	0	8.0	2	4	London	United Kingdom	0	0	1	3	-3.5108334685767e-17	3.5108334685767e-17	-1.93095840771719e-16	0.2	0.166666666666667	8.77708367144175e-17	5.26625020286505e-17	0.188982236504614	0.161374306091976	0.233853586673372	0.14142135623731	0.131761569173682	0.14142135623731	0.109108945117996
