	id	doc	frame	minority	linguistic_minority	religious_minority	social_class_minority	sexual_orientation_minority	ethnic_minority	national_minority	other_minority	disabled_minority	gender	age_numerical	income	citizenship	education	political_left_right	exp_housing_discrim	city_district	city_neighborhood	prof_situation	fear_forced_out	seen_landlord_pressure	changes_in_community	seen_renovations	neighborhood_connection	respect_rules	neighbhorhood_crime	env_pollution_impact	climate_concern	age	city	country	preframe_densifproj_acceptance	postframe_densifproj_acceptance	densifproj_on_rent	densifproj_on_social	imce_RentContr	imce_InclZon	imce_Partic	imce_forProf	imce_dens	imce_mixUse	imce_ClimNeutr	imce_RentContr_se	imce_InclZon_se	imce_Partic_se	imce_forProf_se	imce_dens_se	imce_mixUse_se	imce_ClimNeutr_se	ResponseId	Q12.6_corrected	response_char_length	Document_No	Dominant_Topic	Topic_Perc_Contrib	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
815	R_2xDhhXIS0vAYHN0	I would not like any business there.	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	57.0	6.0	US Born	Bachelor's degree	4.0	No	South Side	Hyde Park	Not working (other reason)	-1	0	0	-1	-1	-1	0	7.0	-2	5	Chicago	United States	0	0	-1	1	1.0	-2.80866677486136e-16	7.0216669371534e-17	1.0	0.8	0.6	0.333333333333333	0.52704627669473	0.52704627669473	0.52704627669473	0.342326598440729	0.2	0.244948974278318	0.314970394174356	R_2xDhhXIS0vAYHN0	I would not like any business there.	36	815	5.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
816	R_8tWZcpD1O0KAha1	since it brings ethics together	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	32.0	4.0	US Born	Bachelor's degree	1.0	Yes	Northwest Side	Montclare	Employed (full-time)	1	1	1	1	1	1	1	9.0	1	2	Chicago	United States	2	2	1	1	0.5	0.333333333333333	-2.80866677486136e-16	0.5	0.571428571428572	0.5	2.10650008114602e-16	0.395284707521047	0.314970394174356	0.52704627669473	0.279508497187474	0.206196524710581	0.166666666666667	0.243975018237133	R_8tWZcpD1O0KAha1	since it brings ethics together	31	816	6.0	0.1024	0.10023310023310023	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.09168609168609168	0.10236985236985235	0.0874125874125874	0.09382284382284382	0.0874125874125874	0.0874125874125874
817	R_V54HNkF91loluNz	I vote more in that favor because it has more benefits at the time of being in residence	district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	31.0	10.0	US Born	Bachelor's degree	2.0	No	West and Near West Side	West Town	Employed (full-time)	1	2	1	2	2	2	1	9.0	2	2	Chicago	United States	3	3	3	3	3.5108334685767e-16	0.333333333333333	0.5	0.2	0.333333333333333	1.0	0.4	0.52704627669473	0.208333333333333	0.166666666666667	0.2	0.208333333333333	0.161374306091976	0.244948974278318	R_V54HNkF91loluNz	I vote more in that favor because it has more benefits at the time of being in residence	88	817	4.0	0.123	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.10082644628099173	0.12304866850321396	0.08264462809917356	0.11496786042240587	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356
818	R_3hzuqIdS99JdE5n	BECAUSE SO GOOD PROPOSALS AND ALSO KEEP THE ORDER AND SECURITY IN THE COMMUNITY	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	30.0	8.0	US Born	Bachelor's degree	6.0	No	Central, Near North, and Near North Side	Near North Side	Employed (full-time)	2	1	2	2	1	2	2	9.0	2	2	Chicago	United States	3	2	2	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_3hzuqIdS99JdE5n	BECAUSE SO GOOD PROPOSALS AND ALSO KEEP THE ORDER AND SECURITY IN THE COMMUNITY	79	818	6.0	0.113	0.10269360269360268	0.08417508417508417	0.08417508417508417	0.09857837635615413	0.09652076318742986	0.08417508417508417	0.11298166853722408	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417
819	R_1reqUG6mgWFcaSw	No rent control is an instant pass for me - that's how current residents get priced out of their homes. 	district	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Female	29.0	3.0	US Born	Bachelor's degree	0.0	No	Far North Side	Albany Park	Employed (part-time)	-2	-1	0	1	-1	-1	-1	2.0	2	2	Chicago	United States	-1	-2	1	2	1.40433338743068e-16	0.333333333333333	0.5	0.8	0.5	0.6	0.6	0.188982236504614	0.295468420142639	0.385275875185561	0.223606797749979	0.270030862433661	0.163299316185545	0.244948974278318	R_1reqUG6mgWFcaSw	No rent control is an instant pass for me - that's how current residents get priced out of their homes. 	104	819	10.0	0.1224	0.07836990595611285	0.08986415882967608	0.07836990595611285	0.0975269940787182	0.1128526645768025	0.07836990595611285	0.07836990595611285	0.07836990595611285	0.07836990595611285	0.1071055381400209	0.1224312086381052
820	R_2S91VwmD6db9koW	against policies that disproportionately affect low income individuals 	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	26.0	8.0	US Born	Bachelor's degree	0.0	No	North Side	North Center	Employed (full-time)	1	-1	-1	1	1	-2	-1	3.0	1	2	Chicago	United States	-1	-1	0	-1	0.333333333333333	0.333333333333333	0.666666666666667	0.75	0.6	0.0	0.5	0.295468420142639	0.295468420142639	0.314970394174356	0.265165042944955	0.244948974278318	0.306186217847897	0.385275875185561	R_2S91VwmD6db9koW	against policies that disproportionately affect low income individuals 	71	820	3.0	0.1212	0.08623269734380845	0.10269360269360268	0.08417508417508417	0.1212121212121212	0.08417508417508417	0.08417508417508417	0.10063598952487841	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417
821	R_1CjAIvKIjdKh53L	The rent control must be controlled to a degree 	other district	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	30.0	3.0	US Born	Other	3.0	No	Far South Side	Riverdale	Employed (full-time)	-1	-1	0	1	-2	0	-1	2.0	0	2	Chicago	United States	0	0	1	1	0.333333333333333	0.6	0.0	0.6	0.833333333333333	1.0	0.428571428571429	0.29546842014264	0.244948974278318	0.306186217847897	0.244948974278318	0.181620789314195	0.52704627669473	0.174963553055941	R_1CjAIvKIjdKh53L	The rent control must be controlled to a degree 	48	821	9.0	0.1315	0.10269360269360268	0.09240553684998129	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.1315001870557426	0.08417508417508417
822	R_2AYmBjmggf9caMa	Prefer climate neutral when possible 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	59.0	6.0	US Born	Bachelor's degree	4.0	No	Far North Side	O’Hare	Employed (full-time)	-2	-2	-2	2	2	-2	2	10.0	2	5	Chicago	United States	3	3	3	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_2AYmBjmggf9caMa	Prefer climate neutral when possible 	37	822	1.0	0.1235	0.08576329331046312	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
823	R_TdQVAjxInIwxNuN	emissions matters more than rent caps. Buildings will be around when I am no longer renting here. lastly I really dislike the idea of non-profit development investors. That just screams mediocrity. if you're going to do it, do it right	other district	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Male	28.0	5.0	Other	Bachelor's degree	2.0	No	North Side	Logan Square	Employed (full-time)	-1	2	0	-2	-1	-1	1	7.0	2	2	Chicago	United States	1	1	-1	1	1.0	0.25	0.333333333333333	0.5	0.428571428571429	1.0	-1.40433338743068e-16	0.5	0.265165042944955	0.314970394174356	0.385275875185561	0.206196524710581	0.5	0.141421356237309	R_TdQVAjxInIwxNuN	emissions matters more than rent caps. Buildings will be around when I am no longer renting here. lastly I really dislike the idea of non-profit development investors. That just screams mediocrity. if you're going to do it, do it right	235	823	3.0	0.1315	0.06993006993006992	0.10753690753690752	0.08531468531468529	0.13146853146853146	0.08189588189588187	0.10069930069930068	0.07163947163947164	0.06993006993006992	0.08531468531468529	0.11095571095571094	0.08531468531468529
824	R_W7IpbT8BcA4gCgV	I am against population density increase by 100 percent	district	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Male	33.0	3.0	US Born	Bachelor's degree	2.0	Yes	Northwest Side	Irving Park	Employed (full-time)	0	-1	1	-1	-1	1	-1	6.0	1	2	Chicago	United States	0	0	2	3	0.0	0.333333333333333	0.5	0.25	0.5	0.666666666666667	0.2	0.204124145231932	0.314970394174356	0.385275875185561	0.265165042944955	0.176776695296637	0.295468420142639	0.223606797749979	R_W7IpbT8BcA4gCgV	I am against population density increase by 100 percent	55	824	7.0	0.1582	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.15824915824915822	0.08417508417508417	0.08417508417508417	0.08417508417508417
825	R_3rS4z7SlPmRKoiD	Because it impacts my way to live	other district	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	26.0	5.0	Other	Higher technical examination	3.0	Yes	North Side	Logan Square	Employed (full-time)	1	1	1	1	0	0	0	8.0	1	2	Chicago	United States	1	0	1	1	1.0	0.5	0.333333333333333	0.625	0.571428571428572	0.5	0.4	0.52704627669473	0.228217732293819	0.314970394174356	0.171163299220364	0.206196524710581	0.395284707521047	0.244948974278318	R_3rS4z7SlPmRKoiD	Because it impacts my way to live	33	825	10.0	0.1088	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.1045066045066045	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10878010878010877
826	R_SHIQ4hucJYcai89	I pick what I believe is best for the neighborhood and my family 	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	33.0	6.0	US Born	Bachelor's degree	6.0	No	Far South Side	Roseland	Employed (full-time)	-1	-1	0	1	0	1	0	5.0	0	2	Chicago	United States	0	1	0	0	1.0	1.0	1.0	1.0	0.888888888888889	1.0	0.857142857142857	0.233853586673371	0.14142135623731	0.333333333333333	0.161374306091976	0.111111111111111	0.141421356237309	0.123717914826348	R_SHIQ4hucJYcai89	I pick what I believe is best for the neighborhood and my family 	65	826	0.0	0.1397	0.1397306397306397	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.10269360269360268
827	R_28ANM6TENE7SXAI	Regardless of whatever proposal I'm in favor or against, the general homeless population should decrease in the entire city and all rentals should be affordable in all neighborhoods.	other district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	65.0	1.0	US Born	Apprenticeship	2.0	Yes	Central, Near North, and Near North Side	Near North Side	Not working (retired)	-1	-2	1	2	0	0	-1	4.0	1	5	Chicago	United States	1	1	2	0	0.5	1.0	1.0	0.833333333333334	0.777777777777778	1.0	0.666666666666667	0.293150984988964	0.306186217847897	0.306186217847897	0.181620789314195	0.146986183948033	0.306186217847897	0.251976315339485	R_28ANM6TENE7SXAI	Regardless of whatever proposal I'm in favor or against, the general homeless population should decrease in the entire city and all rentals should be affordable in all neighborhoods.	182	827	0.0	0.1091	0.1090909090909091	0.07575757575757576	0.09242424242424244	0.09242424242424244	0.07760942760942761	0.07575757575757576	0.1090909090909091	0.09242424242424244	0.09057239057239058	0.07575757575757576	0.1090909090909091
828	R_2tnHBTTtmgpI8ZS	It had to do with rental caps and votes.	district	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Female	46.0	2.0	US Born	Bachelor's degree	3.0	Yes	Central, Near North, and Near North Side	Near North Side	Not employed (unemployed)	1	2	1	2	1	1	-1	6.0	1	4	Chicago	United States	0	0	1	1	0.5	0.333333333333333	0.666666666666667	0.5	0.833333333333334	-3.5108334685767e-16	0.6	0.385275875185561	0.29546842014264	0.314970394174356	0.385275875185561	0.181620789314195	0.5	0.163299316185545	R_2tnHBTTtmgpI8ZS	It had to do with rental caps and votes.	40	828	1.0	0.1046	0.08576329331046313	0.10463121783876501	0.08576329331046313	0.10463121783876501	0.08785972936916334	0.08576329331046313	0.10253478178006481	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313
829	R_2OVf9o9SoalqEWl	Really I Would like,  very grateful if I could briefly.	neighborhood	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Male	50.0	3.0	US Born	Doctoral degree	7.0	Yes	Southwest Side	Chicago Lawn	Employed (full-time)	1	2	2	2	2	2	2	10.0	2	4	Chicago	United States	3	3	2	3	0.8	1.0	0.75	1.0	0.666666666666667	1.0	0.75	0.223606797749979	0.267261241912424	0.255155181539914	0.267261241912424	0.166666666666667	0.5	0.255155181539914	R_2OVf9o9SoalqEWl	Really I Would like,  very grateful if I could briefly.	55	829	9.0	0.1045	0.08954933954933955	0.0874125874125874	0.0874125874125874	0.10236985236985235	0.0874125874125874	0.08954933954933955	0.0874125874125874	0.0874125874125874	0.08954933954933955	0.1045066045066045	0.0874125874125874
830	R_1lfXkaWqmv1JTMJ	I liked 1 better it was just more quality and affordable.	neighborhood	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	Male	25.0	10.0	US Born	Bachelor's degree	6.0	Yes	Far North Side	O’Hare	Employed (full-time)	0	0	-1	1	0	0	1	7.0	0	2	Chicago	United States	1	0	0	1	0.5	0.4	0.5	0.5	0.5	1.0	0.333333333333333	0.385275875185561	0.223606797749979	0.385275875185561	0.270030862433661	0.21650635094611	0.353553390593274	0.295468420142639	R_1lfXkaWqmv1JTMJ	I liked 1 better it was just more quality and affordable.	57	830	2.0	0.1066	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874
831	R_2dz4Lw45W4V1dCC	There are proposals distinct from others	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	34.0	10.0	US Born	Master's degree	4.0	No	Southwest Side	Brighton Park	Employed (full-time)	0	0	1	0	1	-1	0	4.0	1	2	Chicago	United States	0	0	1	1	0.5	0.25	-6.31950024343806e-16	0.333333333333333	0.4	0.666666666666667	0.571428571428572	0.166666666666667	0.255155181539914	0.342326598440729	0.208333333333333	0.244948974278318	0.314970394174356	0.206196524710581	R_2dz4Lw45W4V1dCC	There are proposals distinct from others	40	831	3.0	0.1044	0.089126559714795	0.089126559714795	0.089126559714795	0.10437710437710435	0.089126559714795	0.09348385818974052	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
832	R_31NOLdr7PPbZnCb	The rent shouldn't be going up everything has a value once it's that's it's that it can't go up only down 	other district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	45.0	4.0	US Born	Secondary school certificate	6.0	No	South Side	Washington Park	Employed (full-time)	-1	-1	1	1	1	-1	-1	5.0	1	4	Chicago	United States	1	1	0	-2	0.666666666666667	0.7	0.666666666666667	0.666666666666667	0.833333333333333	1.0	0.6	0.295468420142639	0.152752523165195	0.208333333333333	0.208333333333333	0.195433989992643	0.5	0.223606797749979	R_31NOLdr7PPbZnCb	The rent shouldn't be going up everything has a value once it's that's it's that it can't go up only down 	106	832	9.0	0.1066	0.08912655971479501	0.09130520895226778	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.08912655971479501	0.10655575361457713	0.08912655971479501
833	R_1jvwhV0BYJS5p0q	I am always in favor of the proposal.	other district	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Female	49.0	4.0	US Born	Master's degree	3.0	Yes	South Side	South Shore	Employed (full-time)	2	2	2	2	2	2	2	10.0	2	4	Chicago	United States	0	3	3	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_1jvwhV0BYJS5p0q	I am always in favor of the proposal.	37	833	6.0	0.1087	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
834	R_5hgfAldhLCiVohr	"These proposals are generally damaging and degrading of this neighborhood. Increasing density and imposing the majority of ideas stated would not be remotely beneficial. There are areas in the City of Chicago that are mostly vacant lots that should be considered for ""densification"" before coming into established neighborhoods and doing so in them to the detriment of present residents. The City of Chicago would do far better to focus on decreasing the bad policies that have been imposed for decades. It is already obvious that the City of Chicago is losing population and will continue to do so. In mandating increased density in residential neighborhoods it will only drive people out of the city. It would actually make more sense to reduce density of residential buildings, increase greenspaces, improve policing, reduce taxes and promote the livability that can be gained."	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Female	68.0	8.0	US Born	Doctoral degree	2.0	No	Far Southwest Side	Morgan Park	Not working (disability/illness)	-2	-1	0	0	0	0	0	1.0	-2	5	Chicago	United States	-3	-3	3	-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R_5hgfAldhLCiVohr	"These proposals are generally damaging and degrading of this neighborhood. Increasing density and imposing the majority of ideas stated would not be remotely beneficial. There are areas in the City of Chicago that are mostly vacant lots that should be considered for ""densification"" before coming into established neighborhoods and doing so in them to the detriment of present residents. The City of Chicago would do far better to focus on decreasing the bad policies that have been imposed for decades. It is already obvious that the City of Chicago is losing population and will continue to do so. In mandating increased density in residential neighborhoods it will only drive people out of the city. It would actually make more sense to reduce density of residential buildings, increase greenspaces, improve policing, reduce taxes and promote the livability that can be gained."	880	834	7.0	0.202	0.09090909090909093	0.062337662337662345	0.05281385281385282	0.11207311207311207	0.07503607503607505	0.06339586339586341	0.05916305916305917	0.20202020202020204	0.0708032708032708	0.048581048581048586	0.1628667628667629
835	R_2s1Qp0SWzjnOPyR	I think that over density causes issues	district	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	34.0	5.0	US Born	Higher technical examination	3.0	No	Northwest Side	Irving Park	Employed (full-time)	1	-2	-1	2	2	2	2	9.0	2	2	Chicago	United States	0	-1	-1	0	3.5108334685767e-17	0.0	-5.26625020286505e-17	1.75541673428835e-17	0.125	-5.26625020286505e-17	0.0	0.161374306091976	0.188982236504614	0.233853586673371	0.125	0.116926793336686	0.233853586673371	0.125	R_2s1Qp0SWzjnOPyR	I think that over density causes issues	39	835	1.0	0.1066	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874
836	R_3Hvn8IAYGsHSsUP	They were all almost good, but in some details I have preferred a proposal over another, but in common, both will get the job done..	district	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Female	33.0	10.0	US Born	Master's degree	0.0	No	North Side	North Center	Employed (full-time)	-1	0	0	1	-1	-1	0	4.0	1	2	Chicago	United States	0	0	1	1	0.5	0.333333333333333	0.0	0.666666666666667	0.666666666666667	0.6	0.428571428571429	0.385275875185561	0.295468420142639	0.306186217847897	0.220479275922049	0.166666666666667	0.163299316185545	0.174963553055941	R_3Hvn8IAYGsHSsUP	They were all almost good, but in some details I have preferred a proposal over another, but in common, both will get the job done..	132	836	3.0	0.117	0.10082644628099173	0.08264462809917356	0.08466483011937558	0.1169880624426079	0.08264462809917356	0.10284664830119375	0.08264462809917356	0.08264462809917356	0.09880624426078971	0.08264462809917356	0.08264462809917356
837	R_22wYqHr1vxtf5IM	I would expect the best for the community	neighborhood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Male	50.0	9.0	US Born	Apprenticeship	3.0	Do not know	Far South Side	South Deering	Not working (disability/illness)	1	0	1	0	0	1	0	8.0	2	4	Chicago	United States	1	0	1	2	1.0	0.5	0.25	0.5	0.5	1.0	0.666666666666667	0.52704627669473	0.279508497187474	0.255155181539914	0.395284707521048	0.197642353760524	0.52704627669473	0.208333333333333	R_22wYqHr1vxtf5IM	I would expect the best for the community	41	837	0.0	0.1067	0.1067276538974652	0.09414903754526396	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.1025347817800648	0.08576329331046312	0.08785972936916332	0.09414903754526396	0.08576329331046312
